time,temperature,humidity,pressure,people
2020-07-07 12:40:00+00:00,29.45,45.5,1019.5,0.0
2020-07-07 12:50:00+00:00,29.45,45.3,1019.5,0.0
2020-07-07 13:00:00+00:00,29.5,45.0,1019.5,0.0
2020-07-07 13:10:00+00:00,29.6,44.8,1019.5,0.0
2020-07-07 13:20:00+00:00,29.6,44.8,1019.5,0.0
2020-07-07 13:30:00+00:00,29.7,44.5,1019.5,0.0
2020-07-07 13:40:00+00:00,29.7,44.3,1019.5,0.0
2020-07-07 13:50:00+00:00,29.75,44.05,1019.5,0.0
2020-07-07 14:00:00+00:00,29.9,43.8,1019.5,0.0
2020-07-07 14:10:00+00:00,29.85,43.6,1019.5,0.0
2020-07-07 14:20:00+00:00,30.0,43.6,1019.5,0.0
2020-07-07 14:30:00+00:00,30.7,43.1,1019.375,0.0
2020-07-07 14:40:00+00:00,30.6,42.5,1019.5,0.0
2020-07-07 14:50:00+00:00,30.4,42.5,1019.5600000000001,0.0
2020-07-07 15:00:00+00:00,30.3,42.0,1019.5600000000001,0.0
2020-07-07 15:10:00+00:00,30.4,41.2,1019.5600000000001,0.0
2020-07-07 15:20:00+00:00,30.4,41.1,1019.5600000000001,0.0
2020-07-07 15:30:00+00:00,30.35,40.8,1019.5600000000001,0.0
2020-07-07 15:40:00+00:00,30.5,40.849999999999994,1019.5600000000001,0.0
2020-07-07 15:50:00+00:00,30.45,40.1,1019.5600000000001,0.0
2020-07-07 16:00:00+00:00,30.6,39.4,1019.5600000000001,0.0
2020-07-07 16:10:00+00:00,30.6,38.9,1019.5600000000001,0.0
2020-07-07 16:20:00+00:00,30.55,38.8,1019.5600000000001,0.0
2020-07-07 16:30:00+00:00,30.55,38.5,1019.5600000000001,0.0
2020-07-07 16:40:00+00:00,30.65,37.8,1019.5600000000001,0.0
2020-07-07 16:50:00+00:00,30.65,36.9,1019.5600000000001,0.0
2020-07-07 17:00:00+00:00,30.65,36.7,1019.5600000000001,0.0
2020-07-07 17:10:00+00:00,30.65,36.1,1019.5600000000001,0.0
2020-07-07 17:20:00+00:00,30.65,35.9,1019.5600000000001,0.0
2020-07-07 17:30:00+00:00,30.65,35.8,1019.5600000000001,0.0
2020-07-07 17:40:00+00:00,30.7,35.6,1019.5600000000001,0.0
2020-07-07 17:50:00+00:00,30.65,35.3,1019.5600000000001,0.0
2020-07-07 18:00:00+00:00,30.6,35.2,1019.5600000000001,0.0
2020-07-07 18:10:00+00:00,30.7,35.3,1019.5600000000001,0.0
2020-07-07 18:20:00+00:00,30.65,35.3,1019.5600000000001,0.0
2020-07-07 18:30:00+00:00,30.65,35.6,1019.5600000000001,0.0
2020-07-07 18:40:00+00:00,30.6,35.7,1019.5600000000001,0.0
2020-07-07 18:50:00+00:00,30.7,35.7,1019.5600000000001,0.0
2020-07-07 19:00:00+00:00,30.6,35.8,1019.5600000000001,1.0
2020-07-07 19:10:00+00:00,30.7,36.2,1019.5600000000001,0.0
2020-07-07 19:20:00+00:00,31.0,36.2,1019.6666666666666,1.0
2020-07-07 19:30:00+00:00,31.0,36.4,1019.5,1.0
2020-07-07 19:40:00+00:00,30.8,37.5,1020.5,1.0
2020-07-07 19:50:00+00:00,30.6,38.0,1020.5,1.0
2020-07-07 20:00:00+00:00,30.5,38.3,1020.5,1.0
2020-07-07 20:10:00+00:00,30.3,38.6,1020.5,0.0
2020-07-07 20:20:00+00:00,30.2,38.9,1020.5,1.0
2020-07-07 20:30:00+00:00,30.0,39.0,1020.5,0.0
2020-07-07 20:40:00+00:00,29.9,39.2,1020.5,1.0
2020-07-07 20:50:00+00:00,29.8,39.3,1020.5,1.0
2020-07-07 21:00:00+00:00,29.9,39.5,1020.6111111111112,1.0
2020-07-07 21:10:00+00:00,29.9,39.1,1020.5,1.0
2020-07-07 21:20:00+00:00,29.6,39.3,1021.5,0.0
2020-07-07 21:30:00+00:00,29.4,39.4,1021.5,0.0
2020-07-07 21:40:00+00:00,29.2,39.3,1021.5,1.0
2020-07-07 21:50:00+00:00,29.1,39.3,1021.5,1.0
2020-07-07 22:00:00+00:00,28.9,39.4,1021.5,1.0
2020-07-07 22:10:00+00:00,28.8,39.6,1021.5,1.0
2020-07-07 22:20:00+00:00,28.7,39.7,1021.5,1.0
2020-07-07 22:30:00+00:00,28.55,40.0,1021.5,1.0
2020-07-07 22:40:00+00:00,28.5,39.95,1021.5,1.0
2020-07-07 22:50:00+00:00,28.4,40.05,1021.5,1.0
2020-07-07 23:00:00+00:00,28.3,40.1,1021.5,1.0
2020-07-07 23:10:00+00:00,28.2,40.2,1021.5,1.0
2020-07-07 23:20:00+00:00,28.0,40.2,1021.5,1.0
2020-07-07 23:30:00+00:00,27.9,40.5,1021.5,1.0
2020-07-07 23:40:00+00:00,27.8,40.7,1021.5,1.0
2020-07-07 23:50:00+00:00,27.6,41.0,1021.5,1.0
2020-07-08 00:00:00+00:00,27.5,41.0,1021.5,1.0
2020-07-08 00:10:00+00:00,27.3,41.2,1021.5,1.0
2020-07-08 00:20:00+00:00,27.3,41.2,1021.5,1.0
2020-07-08 00:30:00+00:00,27.2,41.3,1021.5,1.0
2020-07-08 00:40:00+00:00,27.0,41.5,1021.5,1.0
2020-07-08 00:50:00+00:00,26.9,41.6,1021.5,1.0
2020-07-08 01:00:00+00:00,26.8,41.7,1021.5,1.0
2020-07-08 01:10:00+00:00,26.7,41.9,1021.5,1.0
2020-07-08 01:20:00+00:00,26.6,42.1,1021.5,1.0
2020-07-08 01:30:00+00:00,26.6,42.2,1021.5,1.0
2020-07-08 01:40:00+00:00,26.5,42.3,1021.5,1.0
2020-07-08 01:50:00+00:00,26.4,42.4,1021.5,1.0
2020-07-08 02:00:00+00:00,26.5,43.2,1021.5,1.0
2020-07-08 02:10:00+00:00,26.7,43.4,1021.5,1.0
2020-07-08 02:20:00+00:00,26.9,43.3,1021.5,1.0
2020-07-08 02:30:00+00:00,27.0,43.3,1021.5,1.0
2020-07-08 02:40:00+00:00,27.1,43.2,1021.5,1.0
2020-07-08 02:50:00+00:00,27.25,43.1,1021.5,1.0
2020-07-08 03:00:00+00:00,27.3,43.0,1021.5,1.0
2020-07-08 03:10:00+00:00,27.4,43.2,1021.5,1.0
2020-07-08 03:20:00+00:00,27.35,43.3,1021.5,1.0
2020-07-08 03:30:00+00:00,27.45,43.4,1021.5,1.0
2020-07-08 03:40:00+00:00,27.5,43.4,1021.5,1.0
2020-07-08 03:50:00+00:00,27.45,43.0,1021.5,1.0
2020-07-08 04:00:00+00:00,27.45,42.650000000000006,1021.5,1.0
2020-07-08 04:10:00+00:00,27.45,42.4,1021.5,1.0
2020-07-08 04:20:00+00:00,27.45,42.3,1021.5,1.0
2020-07-08 04:30:00+00:00,27.45,42.25,1021.5,1.0
2020-07-08 04:40:00+00:00,27.4,42.3,1021.5,1.0
2020-07-08 04:50:00+00:00,27.45,42.3,1021.5,1.0
2020-07-08 05:00:00+00:00,27.5,42.2,1021.5,0.0
2020-07-08 05:10:00+00:00,27.4,42.2,1021.5,1.0
2020-07-08 05:20:00+00:00,27.4,42.2,1021.5,1.0
2020-07-08 05:30:00+00:00,27.4,42.3,1021.5,1.0
2020-07-08 05:40:00+00:00,27.35,42.3,1021.5,1.0
2020-07-08 05:50:00+00:00,27.5,42.4,1021.5600000000001,1.0
2020-07-08 06:00:00+00:00,28.0,42.1,1021.5102040816327,0.0
2020-07-08 06:10:00+00:00,28.0,41.8,1021.4400000000002,1.0
2020-07-08 06:20:00+00:00,28.0,41.6,1021.5625,1.0
2020-07-08 06:30:00+00:00,27.9,41.5,1021.5,0.0
2020-07-08 06:40:00+00:00,27.6,41.7,1021.5,0.0
2020-07-08 06:50:00+00:00,27.4,42.0,1021.5,1.0
2020-07-08 07:00:00+00:00,27.3,42.2,1021.5,1.0
2020-07-08 07:10:00+00:00,27.25,42.3,1021.5,0.0
2020-07-08 07:20:00+00:00,27.15,42.5,1021.5,1.0
2020-07-08 07:30:00+00:00,27.15,42.7,1021.5,1.0
2020-07-08 07:40:00+00:00,27.15,42.8,1021.5,1.0
2020-07-08 07:50:00+00:00,27.15,42.95,1021.5,1.0
2020-07-08 08:00:00+00:00,27.2,43.0,1021.5,0.0
2020-07-08 08:10:00+00:00,27.25,43.0,1021.5,0.0
2020-07-08 08:20:00+00:00,27.3,43.0,1021.5,0.0
2020-07-08 08:30:00+00:00,27.35,43.1,1021.5,0.0
2020-07-08 08:40:00+00:00,27.4,43.0,1021.5,0.0
2020-07-08 08:50:00+00:00,27.45,42.6,1021.5,0.0
2020-07-08 09:00:00+00:00,27.5,42.3,1021.5,1.0
2020-07-08 09:10:00+00:00,27.5,42.349999999999994,1021.5,1.0
2020-07-08 09:20:00+00:00,27.55,42.7,1021.5,1.0
2020-07-08 09:30:00+00:00,27.65,42.9,1021.5,1.0
2020-07-08 09:40:00+00:00,27.7,43.0,1021.5,1.0
2020-07-08 09:50:00+00:00,27.9,43.2,1021.5,1.0
2020-07-08 10:00:00+00:00,28.3,43.0,1021.4799999999999,1.0
2020-07-08 10:10:00+00:00,28.3,42.9,1021.5,0.0
2020-07-08 10:20:00+00:00,28.1,43.3,1020.5,0.0
2020-07-08 10:30:00+00:00,28.0,43.1,1020.5,0.0
2020-07-08 10:40:00+00:00,28.1,42.9,1020.5,0.0
2020-07-08 10:50:00+00:00,28.2,42.5,1020.5,0.0
2020-07-08 11:00:00+00:00,28.2,41.8,1020.5,0.0
2020-07-08 11:10:00+00:00,28.2,41.6,1020.5,0.0
2020-07-08 11:20:00+00:00,28.25,41.4,1020.5,0.0
2020-07-08 11:30:00+00:00,28.4,41.2,1020.5,0.0
2020-07-08 11:40:00+00:00,28.5,41.0,1020.5,0.0
2020-07-08 11:50:00+00:00,28.5,41.0,1020.5,0.0
2020-07-08 12:00:00+00:00,28.7,40.849999999999994,1020.5,0.0
2020-07-08 12:10:00+00:00,28.7,40.8,1020.5,0.0
2020-07-08 12:20:00+00:00,28.8,40.8,1020.5,0.0
2020-07-08 12:30:00+00:00,28.9,40.9,1020.5,0.0
2020-07-08 12:40:00+00:00,29.0,40.7,1020.5,0.0
2020-07-08 12:50:00+00:00,29.1,40.6,1020.3333333333334,0.0
2020-07-08 13:00:00+00:00,29.5,40.2,1020.5,0.0
2020-07-08 13:10:00+00:00,29.55,40.0,1019.5,0.0
2020-07-08 13:20:00+00:00,29.55,40.0,1019.5,0.0
2020-07-08 13:30:00+00:00,29.6,40.0,1019.5,0.0
2020-07-08 13:40:00+00:00,29.7,39.9,1019.5,0.0
2020-07-08 13:50:00+00:00,29.8,39.9,1019.5,0.0
2020-07-08 14:00:00+00:00,29.75,40.0,1019.5,0.0
2020-07-08 14:10:00+00:00,29.9,40.1,1019.5,0.0
2020-07-08 14:20:00+00:00,30.0,40.0,1019.5,0.0
2020-07-08 14:30:00+00:00,30.1,39.9,1019.5,0.0
2020-07-08 14:40:00+00:00,30.2,39.9,1019.5,0.0
2020-07-08 14:50:00+00:00,30.4,39.7,1019.46875,0.0
2020-07-08 15:00:00+00:00,30.9,39.6,1019.5,0.0
2020-07-08 15:10:00+00:00,31.3,39.0,1019.5,0.0
2020-07-08 15:20:00+00:00,31.3,38.5,1019.5,0.0
2020-07-08 15:30:00+00:00,31.0,38.9,1019.0,0.0
2020-07-08 15:40:00+00:00,30.95,39.2,1019.0,0.0
2020-07-08 15:50:00+00:00,31.0,39.4,1019.0,0.0
2020-07-08 16:00:00+00:00,31.0,39.5,1019.0,0.0
2020-07-08 16:10:00+00:00,31.0,39.7,1019.0,0.0
2020-07-08 16:20:00+00:00,31.0,39.7,1019.0,0.0
2020-07-08 16:30:00+00:00,30.95,39.6,1019.0,0.0
2020-07-08 16:40:00+00:00,31.05,39.7,1019.0,0.0
2020-07-08 16:50:00+00:00,31.1,39.8,1019.0,0.0
2020-07-08 17:00:00+00:00,31.1,39.7,1019.0,0.0
2020-07-08 17:10:00+00:00,31.15,39.6,1019.0,0.0
2020-07-08 17:20:00+00:00,31.1,39.25,1019.0,0.0
2020-07-08 17:30:00+00:00,31.2,39.2,1019.5,0.0
2020-07-08 17:40:00+00:00,31.15,39.0,1019.5,0.0
2020-07-08 17:50:00+00:00,31.15,38.8,1019.5,0.0
2020-07-08 18:00:00+00:00,31.15,38.4,1019.5,0.0
2020-07-08 18:10:00+00:00,31.15,38.2,1019.5,0.0
2020-07-08 18:20:00+00:00,31.15,38.0,1019.5,0.0
2020-07-08 18:30:00+00:00,31.1,37.6,1019.5,0.0
2020-07-08 18:40:00+00:00,31.15,37.3,1019.5,0.0
2020-07-08 18:50:00+00:00,31.05,37.1,1019.5,0.0
2020-07-08 19:00:00+00:00,31.05,37.0,1019.5,0.0
2020-07-08 19:10:00+00:00,31.05,36.8,1019.5,1.0
2020-07-08 19:20:00+00:00,31.05,36.6,1019.5,0.0
2020-07-08 19:30:00+00:00,31.1,36.4,1019.625,0.0
2020-07-08 19:40:00+00:00,31.2,36.3,1019.4444444444445,1.0
2020-07-08 19:50:00+00:00,31.2,36.0,1020.5,1.0
2020-07-08 20:00:00+00:00,31.1,36.2,1020.5,1.0
2020-07-08 20:10:00+00:00,30.9,36.4,1020.5,1.0
2020-07-08 20:20:00+00:00,30.8,36.7,1020.5,1.0
2020-07-08 20:30:00+00:00,30.8,37.0,1020.5,1.0
2020-07-08 20:40:00+00:00,30.7,37.2,1020.5,1.0
2020-07-08 20:50:00+00:00,30.6,37.3,1020.5,0.0
2020-07-08 21:00:00+00:00,30.6,37.4,1020.5,1.0
2020-07-08 21:10:00+00:00,30.6,37.5,1020.5,0.0
2020-07-08 21:20:00+00:00,30.5,37.5,1020.5,0.0
2020-07-08 21:30:00+00:00,30.45,37.5,1020.5,1.0
2020-07-08 21:40:00+00:00,30.4,37.6,1020.5,1.0
2020-07-08 21:50:00+00:00,30.45,37.8,1020.5,1.0
2020-07-08 22:00:00+00:00,30.3,38.3,1020.5,1.0
2020-07-08 22:10:00+00:00,30.0,39.6,1020.5,1.0
2020-07-08 22:20:00+00:00,29.9,39.9,1020.5,1.0
2020-07-08 22:30:00+00:00,29.9,40.0,1020.4444444444445,1.0
2020-07-08 22:40:00+00:00,29.8,39.9,1020.5,1.0
2020-07-08 22:50:00+00:00,29.7,40.2,1020.5,1.0
2020-07-08 23:00:00+00:00,29.7,40.4,1020.5714285714286,1.0
2020-07-08 23:10:00+00:00,29.9,40.2,1020.46875,1.0
2020-07-08 23:20:00+00:00,29.9,40.8,1020.5,1.0
2020-07-08 23:30:00+00:00,30.1,40.7,1020.54,1.0
2020-07-08 23:40:00+00:00,30.0,40.8,1020.5,1.0
2020-07-08 23:50:00+00:00,29.8,41.2,1020.5,1.0
2020-07-09 00:00:00+00:00,29.7,41.4,1020.5,1.0
2020-07-09 00:10:00+00:00,29.6,41.6,1020.5,1.0
2020-07-09 00:20:00+00:00,29.55,41.8,1020.5,1.0
2020-07-09 00:30:00+00:00,29.45,42.1,1020.5,1.0
2020-07-09 00:40:00+00:00,29.4,42.2,1020.5,1.0
2020-07-09 00:50:00+00:00,29.35,42.3,1020.5,1.0
2020-07-09 01:00:00+00:00,29.35,42.349999999999994,1020.5,1.0
2020-07-09 01:10:00+00:00,29.3,42.5,1020.5,1.0
2020-07-09 01:20:00+00:00,29.2,42.6,1020.5,1.0
2020-07-09 01:30:00+00:00,29.25,42.7,1020.5,1.0
2020-07-09 01:40:00+00:00,29.2,43.0,1020.5,1.0
2020-07-09 01:50:00+00:00,29.5,42.8,1020.5,1.0
2020-07-09 02:00:00+00:00,29.4,42.6,1020.5,1.0
2020-07-09 02:10:00+00:00,29.2,43.0,1020.5,1.0
2020-07-09 02:20:00+00:00,29.0,43.2,1020.5,1.0
2020-07-09 02:30:00+00:00,28.9,43.3,1020.5,1.0
2020-07-09 02:40:00+00:00,28.95,43.4,1020.5,1.0
2020-07-09 02:50:00+00:00,28.8,43.5,1020.5,1.0
2020-07-09 03:00:00+00:00,28.85,43.650000000000006,1020.5,1.0
2020-07-09 03:10:00+00:00,28.7,43.7,1020.5,1.0
2020-07-09 03:20:00+00:00,28.75,43.8,1020.5,1.0
2020-07-09 03:30:00+00:00,28.8,43.7,1020.5,1.0
2020-07-09 03:40:00+00:00,28.85,43.5,1020.5,1.0
2020-07-09 03:50:00+00:00,28.9,43.4,1020.5,1.0
2020-07-09 04:00:00+00:00,29.2,43.0,1020.5612244897959,1.0
2020-07-09 04:10:00+00:00,29.2,42.7,1020.5,0.0
2020-07-09 04:20:00+00:00,28.8,42.9,1021.5,0.0
2020-07-09 04:30:00+00:00,28.5,43.3,1021.5,0.0
2020-07-09 04:40:00+00:00,28.3,43.6,1021.5,0.0
2020-07-09 04:50:00+00:00,28.1,43.9,1021.5,0.0
2020-07-09 05:00:00+00:00,28.0,44.2,1021.5,0.0
2020-07-09 05:10:00+00:00,27.9,44.5,1021.5,0.0
2020-07-09 05:20:00+00:00,27.8,44.8,1021.5,0.0
2020-07-09 05:30:00+00:00,27.85,45.0,1021.5,0.0
2020-07-09 05:40:00+00:00,27.75,45.3,1021.5,0.0
2020-07-09 05:50:00+00:00,27.7,45.5,1021.5,0.0
2020-07-09 06:00:00+00:00,27.7,45.6,1021.5,0.0
2020-07-09 06:10:00+00:00,27.9,45.7,1021.5,0.0
2020-07-09 06:20:00+00:00,28.05,45.4,1021.4444444444445,0.0
2020-07-09 06:30:00+00:00,28.1,45.4,1021.5,0.0
2020-07-09 06:40:00+00:00,27.9,45.5,1021.5,0.0
2020-07-09 06:50:00+00:00,27.7,45.6,1021.5,0.0
2020-07-09 07:00:00+00:00,27.75,45.8,1021.5,0.0
2020-07-09 07:10:00+00:00,27.6,45.8,1021.5,0.0
2020-07-09 07:20:00+00:00,27.7,45.849999999999994,1021.5,0.0
2020-07-09 07:30:00+00:00,27.8,45.8,1021.5,0.0
2020-07-09 07:40:00+00:00,27.8,45.6,1021.5,0.0
2020-07-09 07:50:00+00:00,27.8,45.4,1021.5,0.0
2020-07-09 08:00:00+00:00,27.85,45.3,1021.5,0.0
2020-07-09 08:10:00+00:00,27.9,45.3,1021.5,0.0
2020-07-09 08:20:00+00:00,28.0,45.2,1021.5,0.0
2020-07-09 08:30:00+00:00,27.95,45.150000000000006,1021.5,0.0
2020-07-09 08:40:00+00:00,28.1,45.2,1021.5,0.0
2020-07-09 08:50:00+00:00,28.15,45.0,1021.5,0.0
2020-07-09 09:00:00+00:00,28.15,44.8,1020.5,0.0
2020-07-09 09:10:00+00:00,28.2,44.7,1020.5,0.0
2020-07-09 09:20:00+00:00,28.3,44.650000000000006,1020.5,0.0
2020-07-09 09:30:00+00:00,28.4,44.650000000000006,1020.5,0.0
2020-07-09 09:40:00+00:00,28.45,44.650000000000006,1020.5,0.0
2020-07-09 09:50:00+00:00,28.5,44.4,1020.5,0.0
2020-07-09 10:00:00+00:00,28.6,44.2,1020.5,0.0
2020-07-09 10:10:00+00:00,28.8,43.9,1020.5,0.0
2020-07-09 10:20:00+00:00,28.85,43.6,1020.5,0.0
2020-07-09 10:30:00+00:00,28.95,43.5,1020.5,0.0
2020-07-09 10:40:00+00:00,29.0,43.4,1020.5,0.0
2020-07-09 10:50:00+00:00,29.2,43.3,1020.5,0.0
2020-07-09 11:00:00+00:00,29.4,43.1,1020.5,0.0
2020-07-09 11:10:00+00:00,29.4,42.9,1020.5,0.0
2020-07-09 11:20:00+00:00,29.5,42.9,1020.5,0.0
2020-07-09 11:30:00+00:00,29.6,42.8,1020.5,0.0
2020-07-09 11:40:00+00:00,29.7,42.7,1020.5,0.0
2020-07-09 11:50:00+00:00,29.8,42.6,1020.5,0.0
2020-07-09 12:00:00+00:00,30.1,42.7,1020.375,1.0
2020-07-09 12:10:00+00:00,30.7,42.2,1020.5,1.0
2020-07-09 12:20:00+00:00,30.65,41.9,1020.0,0.0
2020-07-09 12:30:00+00:00,30.65,42.3,1020.0,0.0
2020-07-09 12:40:00+00:00,30.65,42.3,1019.5,1.0
2020-07-09 12:50:00+00:00,30.65,42.4,1019.5,0.0
2020-07-09 13:00:00+00:00,30.65,42.7,1019.5,1.0
2020-07-09 13:10:00+00:00,30.7,42.8,1019.5,0.0
2020-07-09 13:20:00+00:00,30.8,41.9,1019.5,1.0
2020-07-09 13:30:00+00:00,31.0,41.4,1019.5,1.0
2020-07-09 13:40:00+00:00,31.05,41.4,1019.5,1.0
2020-07-09 13:50:00+00:00,31.1,41.3,1019.5,1.0
2020-07-09 14:00:00+00:00,31.05,41.2,1019.5,0.0
2020-07-09 14:10:00+00:00,31.4,41.3,1019.4799999999999,0.0
2020-07-09 14:20:00+00:00,31.9,40.349999999999994,1019.5,0.0
2020-07-09 14:30:00+00:00,31.8,39.95,1018.5,1.0
2020-07-09 14:40:00+00:00,31.6,40.0,1018.5,0.0
2020-07-09 14:50:00+00:00,31.55,40.1,1018.5,1.0
2020-07-09 15:00:00+00:00,31.55,40.1,1018.5,1.0
2020-07-09 15:10:00+00:00,31.65,40.2,1018.5,0.0
2020-07-09 15:20:00+00:00,31.7,40.3,1018.5,1.0
2020-07-09 15:30:00+00:00,31.8,40.25,1018.5,0.0
2020-07-09 15:40:00+00:00,32.0,40.3,1018.4,1.0
2020-07-09 15:50:00+00:00,32.9,39.5,1018.5,1.0
2020-07-09 16:00:00+00:00,32.6,39.2,1019.0,0.0
2020-07-09 16:10:00+00:00,32.4,39.5,1018.0,1.0
2020-07-09 16:20:00+00:00,32.3,39.8,1018.5,1.0
2020-07-09 16:30:00+00:00,32.4,40.0,1018.5,1.0
2020-07-09 16:40:00+00:00,32.349999999999994,40.0,1018.5,1.0
2020-07-09 16:50:00+00:00,32.349999999999994,39.9,1018.5,1.0
2020-07-09 17:00:00+00:00,32.349999999999994,39.9,1018.5,1.0
2020-07-09 17:10:00+00:00,32.5,40.0,1018.5,1.0
2020-07-09 17:20:00+00:00,32.5,40.0,1018.5,1.0
2020-07-09 17:30:00+00:00,32.6,40.1,1018.5,0.0
2020-07-09 17:40:00+00:00,32.55,40.2,1018.5,1.0
2020-07-09 17:50:00+00:00,32.55,40.2,1018.5,1.0
2020-07-09 18:00:00+00:00,32.55,40.1,1018.5,1.0
2020-07-09 18:10:00+00:00,32.55,40.1,1018.5,1.0
2020-07-09 18:20:00+00:00,32.55,40.5,1018.5,0.0
2020-07-09 18:30:00+00:00,32.7,40.7,1018.64,1.0
2020-07-09 18:40:00+00:00,33.2,39.7,1018.5,0.0
2020-07-09 18:50:00+00:00,33.1,39.0,1018.5,1.0
2020-07-09 19:00:00+00:00,32.8,38.6,1018.5,1.0
2020-07-09 19:10:00+00:00,32.6,38.4,1018.5,1.0
2020-07-09 19:20:00+00:00,32.5,38.3,1019.5,1.0
2020-07-09 19:30:00+00:00,32.3,38.2,1019.5,1.0
2020-07-09 19:40:00+00:00,32.349999999999994,38.150000000000006,1019.5,0.0
2020-07-09 19:50:00+00:00,32.2,38.150000000000006,1019.5,1.0
2020-07-09 20:00:00+00:00,32.150000000000006,38.3,1019.5,0.0
2020-07-09 20:10:00+00:00,32.1,39.0,1019.5,0.0
2020-07-09 20:20:00+00:00,32.150000000000006,39.3,1019.5,0.0
2020-07-09 20:30:00+00:00,32.0,39.5,1019.5,0.0
2020-07-09 20:40:00+00:00,32.1,39.8,1019.5,0.0
2020-07-09 20:50:00+00:00,32.1,40.650000000000006,1019.5,0.0
2020-07-09 21:00:00+00:00,32.1,41.1,1019.5,1.0
2020-07-09 21:10:00+00:00,32.05,41.2,1019.5,0.0
2020-07-09 21:20:00+00:00,32.05,41.4,1019.5,0.0
2020-07-09 21:30:00+00:00,32.0,41.4,1019.5,0.0
2020-07-09 21:40:00+00:00,32.0,41.8,1019.5,1.0
2020-07-09 21:50:00+00:00,31.9,42.2,1019.5,1.0
2020-07-09 22:00:00+00:00,31.8,42.5,1019.5,1.0
2020-07-09 22:10:00+00:00,31.6,42.7,1019.5,1.0
2020-07-09 22:20:00+00:00,31.6,42.9,1019.5,1.0
2020-07-09 22:30:00+00:00,31.5,43.0,1019.5,1.0
2020-07-09 22:40:00+00:00,31.6,43.1,1019.5,1.0
2020-07-09 22:50:00+00:00,31.55,43.0,1018.5,1.0
2020-07-09 23:00:00+00:00,31.7,43.0,1018.5,1.0
2020-07-09 23:10:00+00:00,31.75,42.8,1018.5,1.0
2020-07-09 23:20:00+00:00,31.8,42.849999999999994,1018.5,1.0
2020-07-09 23:30:00+00:00,31.75,42.9,1018.5,1.0
2020-07-09 23:40:00+00:00,31.75,43.1,1018.5,1.0
2020-07-09 23:50:00+00:00,31.75,43.0,1018.5,1.0
2020-07-10 00:00:00+00:00,31.75,43.3,1018.5,1.0
2020-07-10 00:10:00+00:00,31.75,43.1,1018.5,1.0
2020-07-10 00:20:00+00:00,31.7,43.0,1018.5,1.0
2020-07-10 00:30:00+00:00,31.6,43.2,1018.5,1.0
2020-07-10 00:40:00+00:00,31.65,43.4,1018.5,1.0
2020-07-10 00:50:00+00:00,31.55,43.5,1018.5,1.0
2020-07-10 01:00:00+00:00,31.5,43.4,1018.5,1.0
